Line Item Value,Weight (Kilograms),Freight Cost (USD),Processing Time (Days),Shipment Mode_Truck,"Country_Congo, DRC",Country_C̫te d'Ivoire,Country_Mozambique,Country_Uganda,Country_Zambia,Delivery Quarter_1,Delivery Quarter_2,Delivery Quarter_3,Delivery Quarter_4,Vendor_encoded,Delayed
156.1,38142.0,49199.75,24.0,False,False,False,False,False,False,True,False,False,False,5404,0
7440.0,1928.0,8050.55,24.0,False,False,True,False,False,False,True,False,False,False,5404,0
47104.0,613.0,4676.4,24.0,False,True,False,False,False,False,True,False,False,False,5404,0
157500.0,2266.0,2352.52,24.0,True,False,False,False,False,False,False,True,False,False,5404,0
185815.52,1635.0,6007.2,24.0,True,False,False,False,False,False,True,False,False,False,5404,1
248160.0,5412.0,6951.84,24.0,True,False,False,False,True,False,True,False,False,False,5404,1
30753.75,1047.0,5869.655000000001,24.0,False,False,True,False,False,False,True,False,False,False,5404,0
7660.0,1047.0,5869.655000000001,24.0,True,False,True,False,False,False,True,False,False,False,5404,0
2106308.26,60779.0,30936.1,24.0,False,False,False,False,False,False,True,False,False,False,5404,0
55083.9,365.0,3481.29,24.0,True,False,False,False,False,False,True,False,False,False,5404,0
168250.0,1047.0,5869.655000000001,24.0,True,False,False,True,False,False,False,True,False,False,5404,0
18325.79,1047.0,5869.655000000001,24.0,False,True,False,False,False,False,False,True,False,False,5404,0
15912.96,1047.0,5869.655000000001,24.0,False,True,False,False,False,False,False,True,False,False,5404,0
1171.8,1047.0,5869.655000000001,24.0,False,True,False,False,False,False,False,True,False,False,5404,0
2696.07,609.0,3526.69,24.0,True,False,False,False,False,True,True,False,False,False,5404,0
18590.0,1047.0,5869.655000000001,24.0,False,False,True,False,False,False,True,False,False,False,5404,0
11454.46,1047.0,5869.655000000001,24.0,False,False,False,False,False,False,True,False,False,False,5404,0
446.4,1047.0,5869.655000000001,24.0,False,False,False,False,False,False,True,False,False,False,5404,1
5018.75,1047.0,5869.655000000001,24.0,False,False,False,False,False,False,True,False,False,False,5404,1
83250.0,1047.0,5869.655000000001,24.0,False,False,False,False,False,False,True,False,False,False,5404,0
25284.61,1047.0,5869.655000000001,24.0,True,False,False,False,True,False,False,True,False,False,5404,0
664036.02,5065.0,2352.52,24.0,True,False,False,False,False,False,False,True,False,False,5404,0
122200.0,1047.0,5869.655000000001,24.0,True,False,True,False,False,False,False,True,False,False,5404,0
299111.4,3814.0,29674.92,24.0,False,False,False,False,False,False,False,True,False,False,5404,1
688.2,1047.0,5869.655000000001,24.0,False,False,False,False,False,False,False,True,False,False,5404,0
468.3,1047.0,5869.655000000001,24.0,False,False,False,False,False,False,False,True,False,False,5404,0
12474.0,259.0,1008.9,24.0,False,False,True,False,False,False,False,True,False,False,5404,0
562716.0,1047.0,5869.655000000001,24.0,True,False,True,False,False,False,False,True,False,False,5404,0
251.4,11.0,871.8,24.0,False,False,False,False,False,False,False,True,False,False,5404,0
136601.6,1047.0,5869.655000000001,24.0,True,False,False,False,False,True,False,True,False,False,5404,1
44494.32,1047.0,5869.655000000001,24.0,True,False,True,False,False,False,False,True,False,False,5404,1
50145.68,1047.0,5869.655000000001,24.0,True,False,True,False,False,False,False,True,False,False,5404,1
610155.85,9080.0,34551.83,24.0,True,False,True,False,False,False,False,True,False,False,5404,0
9678.75,110.0,1955.22,24.0,False,False,False,False,False,False,False,True,False,False,5404,1
658905.94,8281.0,14311.0,24.0,True,False,False,False,False,False,False,True,False,False,5404,0
1020600.0,11971.0,44448.75,24.0,True,False,True,False,False,False,False,True,False,False,5404,0
2425500.0,37973.0,15873.95,24.0,True,False,False,False,False,False,False,True,False,False,5404,0
67771.86,1878.0,11085.83,24.0,True,False,False,False,False,False,False,True,False,False,5404,1
608025.0,7982.0,45180.63,24.0,False,False,False,False,False,False,False,True,False,False,5404,0
97966.2,2.0,45180.62,24.0,False,False,False,False,False,False,False,True,False,False,5404,0
20321.01,298.0,4353.04,24.0,False,False,False,False,False,False,False,True,False,False,5404,0
1839.33,1047.0,5869.655000000001,24.0,False,False,False,False,False,False,False,True,False,False,5404,0
8811.4,1358.0,3150.3,24.0,False,False,False,False,False,True,False,True,False,False,5404,1
96300.0,1047.0,5869.655000000001,24.0,True,False,False,True,False,False,False,False,True,False,5404,0
34543.6,227.0,227.19,24.0,True,False,False,True,False,False,False,False,True,False,5404,1
65291.4,1242.0,9384.0,24.0,True,False,False,True,False,False,False,False,True,False,5404,1
278926.2,3030.0,2994.62,24.0,True,False,False,False,False,False,False,True,False,False,5404,0
37003.2,1047.0,5869.655000000001,24.0,False,False,False,False,False,False,False,False,True,False,5404,1
721732.0,18528.0,31514.85,24.0,True,False,False,False,False,False,False,False,True,False,5404,0
101058.16,5925.0,13770.65,24.0,True,False,False,False,False,False,False,False,True,False,5404,0
0.0,1047.0,5869.655000000001,24.0,True,False,False,False,False,False,False,False,True,False,5404,1
26588.43,1047.0,5869.655000000001,24.0,True,False,False,True,False,False,False,False,False,True,5404,0
3024.0,64.0,166.96,24.0,True,False,False,True,False,False,False,False,True,False,5404,0
348766.5,9741.0,9360.14,24.0,True,False,False,True,False,False,False,False,True,False,5404,0
105191.54,1047.0,5869.655000000001,24.0,True,False,False,False,False,False,False,False,True,False,5404,0
66483.0,1307.0,1482.7,24.0,True,False,False,True,False,False,False,False,True,False,5404,1
652000.0,8528.0,8635.96,24.0,True,False,False,False,False,True,False,False,True,False,5404,0
86481.72,2426.0,2413.89,24.0,True,False,False,False,False,True,False,False,True,False,5404,0
18432.62,1047.0,5869.655000000001,24.0,False,False,False,False,False,False,False,False,True,False,5404,0
5821.2,1047.0,5869.655000000001,24.0,False,True,False,False,False,False,False,False,True,False,5404,1
8527.5,100.0,1511.4,24.0,False,False,False,False,False,False,False,False,True,False,5404,1
21186.0,1047.0,5869.655000000001,24.0,True,False,False,True,False,False,False,False,True,False,5404,1
74600.0,3431.0,19379.94,24.0,True,False,False,False,False,False,False,False,True,False,5404,1
648557.55,5111.0,10944.73,24.0,True,False,False,False,False,True,False,False,True,False,5404,1
607682.3,9100.0,6507.33,24.0,True,False,False,True,False,False,False,False,True,False,5404,1
2289.0,408.0,5580.44,24.0,False,True,False,False,False,False,False,False,True,False,5404,1
4462.5,796.0,5603.78,24.0,False,False,False,False,False,False,False,False,True,False,5404,1
14421.44,155.0,3028.36,24.0,False,True,False,False,False,False,False,False,False,True,5404,0
369167.2,1047.0,5869.655000000001,24.0,False,False,False,False,False,False,False,False,True,False,5404,0
8600.0,474.0,1332.7,24.0,True,False,False,False,True,False,False,False,False,True,5404,0
90618.72,1047.0,5869.655000000001,24.0,True,False,False,True,False,False,False,False,False,True,5404,0
54219.2,1046.0,1157.78,24.0,True,False,False,False,False,True,False,False,True,False,5404,1
13000.0,3731.0,4329.61,24.0,True,False,False,False,False,True,False,False,False,True,5404,0
838.0,44.0,863.24,24.0,False,False,False,False,False,False,False,False,True,False,5404,1
16711.2,1047.0,5869.655000000001,24.0,False,False,False,False,False,False,False,False,False,True,5404,0
29850.0,1037.0,891.65,24.0,True,False,False,False,False,False,False,False,False,True,5404,0
12753.0,1047.0,5869.655000000001,24.0,False,True,False,False,False,False,False,True,False,False,5404,0
1499.4,1047.0,5869.655000000001,24.0,False,True,False,False,False,False,True,False,False,False,5404,1
811000.0,1047.0,5869.655000000001,24.0,False,False,False,False,False,False,False,False,False,True,5404,0
151989.87,1371.0,7585.82,24.0,True,False,False,False,False,False,True,False,False,False,5404,0
697.33,2014.0,7726.12,24.0,True,False,True,False,False,False,False,False,False,True,5404,1
206868.45,5678.0,20052.11,24.0,True,False,True,False,False,False,False,False,False,True,5404,1
853633.2,11283.0,42947.44,24.0,True,False,True,False,False,False,True,False,False,False,5404,0
1436.4,1047.0,5869.655000000001,24.0,True,False,False,True,False,False,True,False,False,False,5404,0
264381.96,1047.0,5869.655000000001,24.0,True,False,False,True,False,False,True,False,False,False,5404,0
485100.0,5083.0,6948.04,24.0,True,False,False,False,True,False,True,False,False,False,5404,0
69230.7,1047.0,5869.655000000001,24.0,True,False,False,False,True,False,True,False,False,False,5404,0
218770.2,32.0,5798.14,24.0,False,False,False,False,False,False,True,False,False,False,5404,0
2472716.0,87076.0,194623.44,24.0,False,False,False,False,False,False,True,False,False,False,5404,0
15037.8,1047.0,5869.655000000001,24.0,True,False,True,False,False,False,True,False,False,False,5404,0
871200.0,10615.0,22520.71,24.0,True,False,False,False,False,True,True,False,False,False,5404,1
18.44,34119.0,69737.0,24.0,False,False,False,False,False,False,True,False,False,False,5404,0
11940.0,404.0,2055.25,24.0,True,False,False,False,True,False,True,False,False,False,5404,0
38778.0,1293.0,4916.0,24.0,True,False,False,False,False,False,True,False,False,False,5404,1
24657.68,23220.0,51645.79,24.0,False,False,False,False,False,False,True,False,False,False,5404,0
219372.3,2653.0,14056.46,24.0,False,False,False,False,True,False,True,False,False,False,5404,1
89856.0,1047.0,5869.655000000001,24.0,False,False,False,False,False,False,True,False,False,False,5404,1
3315.0,268.0,1061.37,24.0,False,False,False,False,False,False,True,False,False,False,5404,0
335330.12,19196.0,43055.82,24.0,False,False,False,False,False,False,True,False,False,False,5404,1
339630.72,6431.0,43219.06,24.0,True,False,False,False,False,True,False,True,False,False,5404,1
1920000.0,1047.0,5869.655000000001,24.0,False,False,False,False,False,False,False,True,False,False,5404,0
956.2,139.0,973.2,24.0,False,True,False,False,False,False,False,True,False,False,5404,0
62189.91,1354.0,5869.655000000001,24.0,True,False,False,False,True,False,False,True,False,False,5404,0
3283.2,71.0,134.0,24.0,False,False,False,False,False,False,False,True,False,False,5404,0
960000.0,1047.0,5869.655000000001,24.0,True,False,True,False,False,False,False,True,False,False,5404,0
241050.92,1047.0,5869.655000000001,24.0,True,False,True,False,False,False,False,True,False,False,5404,0
166429.52,1047.0,5869.655000000001,24.0,True,False,True,False,False,False,False,True,False,False,5404,0
49176.0,849.0,1871.34,24.0,False,False,False,False,False,False,False,True,False,False,5404,0
26625.0,1047.0,5869.655000000001,24.0,True,False,True,False,False,False,False,True,False,False,5404,0
1161600.0,35884.0,68103.71,24.0,False,False,False,False,False,False,False,True,False,False,5404,0
1639488.0,1047.0,5869.655000000001,24.0,False,False,False,False,False,False,False,True,False,False,5404,0
57180.2,839.0,8402.24,24.0,True,False,False,False,True,False,False,False,True,False,5404,0
28839.3,195.0,4257.91,24.0,False,False,False,False,False,False,False,False,True,False,5404,0
5454.59,1047.0,5869.655000000001,24.0,True,False,False,False,False,False,False,False,True,False,5404,0
18431.38,1047.0,5869.655000000001,24.0,True,False,False,False,False,False,False,False,True,False,5404,0
9841.92,1047.0,5869.655000000001,24.0,True,False,False,False,True,False,False,False,True,False,5404,0
481780.0,1047.0,5869.655000000001,24.0,True,False,False,False,False,True,False,False,True,False,5404,1
195273.5,1047.0,5869.655000000001,24.0,True,False,False,False,False,True,False,False,True,False,5404,1
157545.28,1047.0,5869.655000000001,24.0,True,False,False,False,True,False,False,False,True,False,5404,0
40802.16,1047.0,5869.655000000001,24.0,True,False,False,False,False,True,False,False,True,False,5404,1
1343655.0,18177.0,5869.655000000001,24.0,True,False,False,True,False,False,False,False,False,True,5404,0
109.8,1047.0,5869.655000000001,24.0,False,False,False,False,False,False,False,False,True,False,5404,0
290.0,1047.0,5869.655000000001,24.0,False,False,False,False,True,False,False,False,False,True,5404,0
153.72,1047.0,5869.655000000001,24.0,False,False,False,False,False,False,False,False,False,True,5404,0
210.84,1047.0,5869.655000000001,24.0,False,False,False,False,False,False,False,False,False,True,5404,0
8700.0,1047.0,5869.655000000001,24.0,False,False,False,False,False,False,False,False,False,True,5404,1
971.12,1047.0,5869.655000000001,24.0,False,False,False,False,False,False,False,False,False,True,5404,0
362103.36,1047.0,5869.655000000001,24.0,False,False,True,False,False,False,False,False,False,True,5404,0
85680.0,1047.0,5869.655000000001,24.0,False,False,True,False,False,False,False,False,False,True,5404,1
8570.88,1655.0,1211.48,24.0,False,False,True,False,False,False,False,False,False,True,5404,0
9031.68,1047.0,5869.655000000001,24.0,False,False,False,False,False,False,False,False,False,True,5404,0
7714.56,200.0,1211.48,24.0,False,False,True,False,False,False,False,False,False,True,5404,1
122000.0,2390.0,5869.655000000001,24.0,False,False,False,False,False,False,False,False,False,True,5404,0
28900.0,907.0,9044.65,24.0,False,False,False,False,True,False,False,False,False,True,5404,1
16172.1,75.0,11637.64,24.0,False,False,False,False,False,False,False,False,False,True,5404,0
971.04,15.0,11637.64,24.0,False,False,False,False,False,False,False,False,False,True,5404,0
1281.28,33.0,1062.95,24.0,False,False,False,False,False,False,False,False,False,True,5404,0
20000.0,168.0,2990.92,24.0,False,False,False,False,True,False,True,False,False,False,5404,0
454908.0,4498.0,19480.97,24.0,False,False,False,False,False,False,True,False,False,False,5404,0
28000.0,1047.0,5869.655000000001,24.0,False,False,False,False,False,False,False,False,False,True,5404,0
154395.36,2342.0,12016.69,24.0,False,False,False,False,False,False,True,False,False,False,5404,0
546.0,1047.0,5869.655000000001,24.0,True,False,False,False,True,False,True,False,False,False,5404,0
243002.76,1047.0,5869.655000000001,24.0,True,False,False,False,True,False,True,False,False,False,5404,0
223749.24,1047.0,5869.655000000001,24.0,True,False,False,False,True,False,True,False,False,False,5404,0
26961.48,941.0,7779.96,24.0,False,False,True,False,False,False,False,True,False,False,5404,0
169680.0,571.0,1949.41,24.0,False,False,True,False,False,False,True,False,False,False,5404,0
9747.0,1047.0,5869.655000000001,24.0,True,False,False,False,False,False,True,False,False,False,5404,0
218750.22,1047.0,5869.655000000001,24.0,False,False,False,False,False,False,True,False,False,False,5404,0
3680.1,1047.0,5869.655000000001,24.0,False,False,False,False,False,False,True,False,False,False,5404,0
151.58,1047.0,5869.655000000001,24.0,False,False,False,False,False,False,True,False,False,False,5404,0
136955.61,1047.0,5869.655000000001,24.0,False,False,False,False,True,False,True,False,False,False,5404,0
112200.0,1169.0,5869.655000000001,24.0,False,False,False,False,False,False,False,True,False,False,5404,0
4112.5,29.0,5869.655000000001,24.0,False,False,False,False,False,False,False,True,False,False,5404,0
340134.3,3563.0,3423.26,24.0,True,False,False,True,False,False,False,True,False,False,5404,0
16380.0,577.0,5869.655000000001,24.0,False,False,False,False,False,False,False,True,False,False,5404,0
411250.0,2825.0,5869.655000000001,24.0,False,False,False,False,False,False,False,True,False,False,5404,0
28032.0,255.0,5869.655000000001,24.0,False,False,False,False,False,False,False,True,False,False,5404,0
36800.0,328.0,3522.52,24.0,True,False,False,False,True,False,True,False,False,False,5404,0
238.0,1047.0,5869.655000000001,24.0,False,False,False,False,True,False,False,True,False,False,5404,0
14016.0,13.0,1758.6,24.0,False,False,False,False,True,False,False,True,False,False,5404,0
16625.0,309.0,9736.1,24.0,False,False,False,False,False,False,False,True,False,False,5404,0
893.0,17.0,9736.1,24.0,False,False,False,False,False,False,False,True,False,False,5404,0
6875.0,42.0,9736.1,24.0,False,False,False,False,False,False,False,True,False,False,5404,0
504900.0,1047.0,5869.655000000001,24.0,False,False,False,False,False,False,False,True,False,False,5404,0
98520.0,1078.0,9736.1,24.0,False,False,False,False,False,False,False,True,False,False,5404,0
2547.6,71.0,1721.53,24.0,False,False,False,False,False,False,False,True,False,False,5404,0
190740.0,2156.0,14467.75,24.0,False,False,False,False,True,False,False,True,False,False,5404,0
43800.0,338.0,4159.73,24.0,False,False,False,False,True,False,False,True,False,False,5404,0
16667.48,454.0,3219.93,24.0,False,False,False,False,False,False,False,False,True,False,5404,0
22731.04,1047.0,5869.655000000001,24.0,False,False,True,False,False,False,False,True,False,False,5404,0
154850.0,1047.0,5869.655000000001,24.0,False,False,True,False,False,False,False,True,False,False,5404,0
32118.24,1047.0,5869.655000000001,24.0,False,False,True,False,False,False,False,True,False,False,5404,0
14640.0,1047.0,5869.655000000001,24.0,False,False,True,False,False,False,False,True,False,False,5404,0
4827.9,1047.0,5869.655000000001,24.0,False,False,False,False,False,False,False,True,False,False,5404,0
19851.6,1047.0,5869.655000000001,24.0,False,False,False,False,False,False,False,True,False,False,5404,1
11842.32,1047.0,5869.655000000001,24.0,False,False,False,False,False,False,False,True,False,False,5404,0
720.72,1047.0,5869.655000000001,24.0,False,False,False,False,False,False,False,True,False,False,5404,0
17625.0,109.0,2288.29,24.0,False,False,False,False,True,False,False,True,False,False,5404,0
1543012.68,15200.0,9735.95,24.0,False,False,False,False,False,False,False,True,False,False,5404,0
6825.0,132.0,3661.42,24.0,False,False,False,False,True,False,False,True,False,False,5404,0
96093.27,2411.0,5869.655000000001,24.0,False,False,False,False,False,False,False,False,True,False,5404,0
54600.0,1370.0,5869.655000000001,24.0,False,False,False,False,False,False,False,False,True,False,5404,0
23000.0,428.0,5869.655000000001,24.0,False,False,False,False,False,False,False,False,True,False,5404,0
385732.38,4013.0,5869.655000000001,24.0,False,False,False,False,False,False,False,False,True,False,5404,0
450000.0,4050.0,5869.655000000001,24.0,False,False,False,False,False,False,False,False,True,False,5404,0
200000.0,1801.0,5869.655000000001,24.0,False,False,False,False,False,False,False,False,True,False,5404,0
29375.0,1047.0,5869.655000000001,24.0,False,False,False,False,True,False,False,False,True,False,5404,0
131400.0,1040.0,5869.655000000001,24.0,False,False,False,False,False,False,False,False,True,False,5404,0
12033.0,1047.0,5869.655000000001,24.0,False,False,False,False,False,False,False,False,True,False,5404,0
13350.0,1047.0,5869.655000000001,24.0,False,False,False,False,True,False,False,False,True,False,5404,0
8190.0,1047.0,5869.655000000001,24.0,False,False,False,False,True,False,False,False,True,False,5404,0
56100.0,659.0,6147.18,24.0,False,False,False,False,False,False,False,False,True,False,5404,1
35250.0,270.0,6147.18,24.0,False,False,False,False,False,False,False,False,True,False,5404,1
39340.32,1047.0,5869.655000000001,24.0,False,False,True,False,False,False,False,False,True,False,5404,0
1446.48,1047.0,5869.655000000001,24.0,False,False,True,False,False,False,False,False,True,False,5404,0
47000.0,365.0,6068.75,24.0,False,False,False,False,True,False,False,False,True,False,5404,0
78078.0,3344.0,6147.14,24.0,False,False,False,False,False,False,False,False,True,False,5404,1
9069.06,377.0,6147.18,24.0,False,False,False,False,False,False,False,False,True,False,5404,1
37611.45,1047.0,5869.655000000001,24.0,False,False,False,False,True,False,False,False,False,True,5404,0
2968.15,1047.0,5869.655000000001,24.0,False,False,False,False,True,False,False,False,True,False,5404,0
542419.2,5334.0,8815.65,24.0,False,False,True,False,False,False,False,False,True,False,5404,0
343821.15,3457.0,35689.71,24.0,False,False,False,False,True,False,False,False,True,False,5404,0
327915.9,15140.0,16249.55,24.0,False,False,False,False,False,True,False,False,True,False,5404,0
15331.4,579.0,4658.75,24.0,False,False,False,False,False,True,False,False,True,False,5404,0
168950.0,1047.0,5869.655000000001,24.0,False,False,True,False,False,False,False,False,True,False,5404,0
1325867.4,1047.0,5869.655000000001,24.0,True,False,True,False,False,False,False,False,False,True,5404,0
451029.6,1047.0,5869.655000000001,24.0,False,False,False,False,False,False,False,False,True,False,5404,1
342344.58,1047.0,5869.655000000001,24.0,True,False,False,False,False,True,False,False,False,True,5404,0
286500.0,1047.0,5869.655000000001,24.0,True,False,False,False,False,False,False,False,True,False,5404,1
810.0,69.0,29153.27,24.0,False,False,False,False,False,False,False,False,False,True,5404,1
183876.3,1047.0,5869.655000000001,24.0,False,False,False,False,True,False,False,False,False,True,5404,1
98406.25,1047.0,5869.655000000001,24.0,False,False,False,False,True,False,False,False,False,True,5404,1
399000.0,8754.0,8109.91,24.0,True,False,False,False,False,True,False,False,False,True,5404,0
20876.5,1047.0,5869.655000000001,24.0,False,False,False,False,False,False,False,False,False,True,5404,1
206082.0,1047.0,5869.655000000001,24.0,False,False,False,False,False,False,False,False,False,True,5404,1
578560.0,1047.0,5869.655000000001,24.0,True,False,False,False,False,True,False,False,False,True,5404,1
15115.66,1047.0,5869.655000000001,24.0,True,False,True,False,False,False,False,False,False,True,5404,0
28063.68,643.0,4156.94,24.0,False,False,False,True,False,False,False,False,False,True,5404,1
435434.4,1047.0,5869.655000000001,24.0,True,False,True,False,False,False,False,False,False,True,5404,1
608703.0,1047.0,5869.655000000001,24.0,True,False,False,False,False,False,False,False,False,True,5404,0
270845.05,20752.0,17520.43,24.0,True,False,False,False,False,True,False,False,False,True,5404,1
1113.02,1047.0,5869.655000000001,24.0,False,False,True,False,False,False,False,False,False,True,5404,1
8898.5,1047.0,5869.655000000001,24.0,False,False,False,False,False,False,False,False,False,True,5404,1
13152.0,364.0,2700.18,24.0,False,False,True,False,False,False,False,False,False,True,5404,0
103841.1,1243.0,6120.6,24.0,True,False,False,False,True,False,True,False,False,False,5404,0
3286.08,1047.0,5869.655000000001,24.0,False,False,False,False,False,False,True,False,False,False,5404,0
605928.96,1047.0,5869.655000000001,24.0,False,False,False,False,False,False,True,False,False,False,5404,0
280.0,1047.0,5869.655000000001,24.0,False,False,False,False,False,False,True,False,False,False,5404,0
31077.5,2634.0,20805.8,24.0,False,False,False,False,False,False,True,False,False,False,5404,1
149268.96,1047.0,5869.655000000001,24.0,False,False,False,False,False,False,True,False,False,False,5404,1
17694.24,617.0,1647.0,24.0,False,False,False,False,False,False,True,False,False,False,5404,0
4777.32,1047.0,5869.655000000001,24.0,False,False,True,False,False,False,True,False,False,False,5404,1
37758.0,1047.0,5869.655000000001,24.0,False,False,True,False,False,False,True,False,False,False,5404,1
52541.86,1047.0,5869.655000000001,24.0,True,False,False,False,True,False,True,False,False,False,5404,1
6137.6,1135.0,17941.47,24.0,False,False,True,False,False,False,True,False,False,False,5404,0
30067.29,1047.0,5869.655000000001,24.0,True,False,False,False,True,False,True,False,False,False,5404,1
395133.12,2164.0,12601.06,24.0,False,False,False,False,False,False,True,False,False,False,5404,1
194400.0,5075.0,23711.16,24.0,True,False,False,False,True,False,False,True,False,False,5404,1
22773.23,521.0,2494.56,24.0,True,False,False,False,False,False,False,True,False,False,5404,1
12449.0,1047.0,5869.655000000001,24.0,True,False,False,False,True,False,False,True,False,False,5404,0
7874.81,103.0,1224.02,24.0,True,False,False,False,False,False,True,False,False,False,5404,1
561744.0,3076.0,3859.0,24.0,True,False,False,False,False,False,False,True,False,False,5404,1
19710.0,263.0,13398.06,24.0,False,False,False,False,False,False,False,True,False,False,5404,1
207379.24,1047.0,5869.655000000001,24.0,False,False,False,False,False,False,False,True,False,False,5404,0
42866.76,1047.0,5869.655000000001,24.0,False,False,False,False,False,False,False,True,False,False,5404,0
630.0,1047.0,1959.61,24.0,False,False,False,False,False,False,False,False,True,False,5404,0
70067.88,611.0,226.25,24.0,False,False,False,False,False,False,False,False,True,False,5404,1
588.0,36.0,843.36,24.0,True,False,False,True,False,False,False,False,True,False,5404,0
17447.1,357.0,2001.46,24.0,False,False,False,False,False,False,False,False,True,False,5404,0
6045.0,1156.0,14661.14,24.0,False,False,False,False,False,False,False,False,True,False,5404,0
259709.34,1047.0,5869.655000000001,24.0,False,False,True,False,False,False,False,False,True,False,5404,0
49635.88,1047.0,5869.655000000001,24.0,True,False,False,False,False,False,False,False,True,False,5404,1
1285.05,1047.0,5869.655000000001,24.0,False,False,False,False,False,False,False,False,False,True,5404,0
68285.76,396.0,1047.17,24.0,True,False,False,False,False,False,False,False,False,True,5404,0
105995.0,1456.0,2326.77,24.0,True,False,False,False,False,False,False,False,False,True,5404,1
10100.0,298.0,1360.32,24.0,True,False,False,False,False,False,False,False,False,True,5404,0
21354.66,1047.0,5869.655000000001,24.0,False,False,False,False,False,False,False,False,False,True,5404,0
129945.6,777.0,3274.41,24.0,False,False,True,False,False,False,False,False,False,True,5404,0
3397.14,79.0,1078.61,24.0,True,False,False,True,False,False,True,False,False,False,5404,0
42245.0,562.0,6614.27,24.0,True,False,False,False,False,False,False,False,False,True,5404,0
4000.0,122.0,2053.52,24.0,False,False,False,False,False,False,False,False,False,True,5404,0
5260.0,21.0,14622.43,24.0,True,False,False,False,False,False,False,False,False,True,5404,0
35879.22,1047.0,5869.655000000001,24.0,True,False,False,False,False,True,True,False,False,False,5404,0
7800.0,1496.0,5752.74,24.0,False,False,False,False,False,False,False,False,False,True,5404,0
631.8,1047.0,5869.655000000001,24.0,False,False,False,False,False,False,False,False,False,True,5404,0
13773.55,1047.0,5869.655000000001,24.0,True,False,False,False,False,False,False,False,False,True,5404,1
1458128.76,18907.0,15322.73,24.0,False,False,False,False,False,False,False,False,False,True,5404,0
103334.4,1047.0,5869.655000000001,24.0,True,False,True,False,False,False,True,False,False,False,5404,0
95401.8,1047.0,5869.655000000001,24.0,True,False,True,False,False,False,True,False,False,False,5404,0
525.4,103.0,1783.38,24.0,False,False,False,False,False,False,True,False,False,False,5404,0
8400.0,1587.0,16163.28,24.0,False,False,False,False,False,False,True,False,False,False,5404,0
2794.0,1047.0,5869.655000000001,24.0,False,True,False,False,False,False,True,False,False,False,5404,0
248.71,1047.0,5869.655000000001,24.0,False,True,False,False,False,False,True,False,False,False,5404,0
303.66,1047.0,5869.655000000001,24.0,False,True,False,False,False,False,True,False,False,False,5404,0
1032.0,1047.0,5869.655000000001,24.0,False,True,False,False,False,False,True,False,False,False,5404,0
902.85,1047.0,5869.655000000001,24.0,False,True,False,False,False,False,True,False,False,False,5404,0
1209.0,1047.0,5869.655000000001,24.0,False,True,False,False,False,False,True,False,False,False,5404,0
294.45,1047.0,5869.655000000001,24.0,False,True,False,False,False,False,True,False,False,False,5404,1
115.52,1047.0,5869.655000000001,24.0,False,True,False,False,False,False,True,False,False,False,5404,1
737.1,1047.0,5869.655000000001,24.0,False,True,False,False,False,False,True,False,False,False,5404,1
81896.1,12489.0,9458.64,24.0,True,False,False,True,False,False,True,False,False,False,5404,1
71080.56,1047.0,5869.655000000001,24.0,True,False,False,False,False,False,True,False,False,False,5404,0
170.09,5.0,491.43,24.0,False,True,False,False,False,False,True,False,False,False,5404,0
32917.5,1047.0,5869.655000000001,24.0,False,False,False,False,False,False,True,False,False,False,5404,1
57743.7,830.0,1698.83,24.0,True,False,False,False,False,False,True,False,False,False,5404,0
196169.68,3453.0,9657.88,24.0,False,False,True,False,False,False,True,False,False,False,5404,0
276602.04,1047.0,5869.655000000001,24.0,True,False,False,False,False,False,False,True,False,False,5404,0
13571.1,233.0,25231.96,24.0,False,False,False,False,False,False,False,True,False,False,5404,0
16500.0,188.0,25231.96,24.0,False,False,False,False,False,False,False,True,False,False,5404,0
45437.33,2046.0,25231.96,24.0,False,False,False,False,False,False,False,True,False,False,5404,0
47863.5,641.0,3279.25,24.0,True,False,False,False,False,False,False,True,False,False,5404,0
492004.5,2236.0,5447.21,24.0,True,False,False,False,False,True,False,True,False,False,5404,0
8097.6,1047.0,5869.655000000001,24.0,False,False,False,False,False,False,False,True,False,False,5404,1
23200.0,1047.0,5869.655000000001,24.0,True,False,False,False,True,False,False,True,False,False,5404,0
152737.2,1047.0,5869.655000000001,24.0,True,False,True,False,False,False,False,True,False,False,5404,0
474738.56,1047.0,5869.655000000001,24.0,True,False,False,False,False,False,False,True,False,False,5404,0
21092.5,1047.0,5869.655000000001,24.0,True,False,False,False,False,False,False,True,False,False,5404,0
140382.0,1047.0,5869.655000000001,24.0,True,False,False,False,True,False,False,True,False,False,5404,0
219450.0,1677.0,8510.81,24.0,True,False,False,False,False,True,False,True,False,False,5404,0
25103.08,346.0,3580.36,24.0,True,False,False,True,False,False,False,True,False,False,5404,1
382141.4,1047.0,5869.655000000001,24.0,True,False,False,False,False,False,False,True,False,False,5404,1
773240.0,1047.0,5869.655000000001,24.0,True,False,False,False,False,True,False,True,False,False,5404,0
955485.18,1047.0,5869.655000000001,24.0,True,False,False,False,False,True,False,True,False,False,5404,0
450011.12,6636.0,10598.2,24.0,True,False,False,False,False,True,False,True,False,False,5404,0
3587441.0,46522.0,27441.22,24.0,False,False,False,False,False,False,False,False,True,False,5404,0
2341.65,544.0,4392.94,24.0,False,False,False,False,False,False,False,True,False,False,5404,0
